time_stamps	cumulative_heading_changes	avg_distance_to_closest_person	intimate_space_intrusions	personal_space_intrusions	social_space_intrusions	robot_on_person_collision	person_on_robot_collision	time_not_moving	avg_robot_linear_speed	avg_robot_angular_speed	avg_acceleration	avg_overacceleration	avg_pedestrian_velocity	avg_closest_pedestrian_velocity	social_force_on_agents	social_force_on_robot	social_work	obstacle_force_on_robot	obstacle_force_on_agents	behavior_active	
8.15	1.958583015948534e-05	3.8459314635554636	0	0	0	0	0	1	0.005172306671738625	5.09893216076307e-05	0.0031124832863106003	0.003939852261152658	1.5	1.5	3.323031653019388e-20	3.323031653019434e-20	6.646063358476386e-20	0.0	1.6939290858886125e-08	0	
8.92	1.4523160643875599e-05	4.018597660219433	0	0	0	0	0	1	0.002588641596958041	3.3219628676306456e-05	-0.0033554091880267315	-0.004357674270164587	1.5	1.5	3.3060160352895403e-15	3.3060160352895403e-15	6.612032003476937e-15	0.0	7.2502648329475505e-09	0	
9.73	1.989456359297037e-05	4.458235399979632	0	0	0	0	0	0	0.010036115534603596	3.4292588679818437e-05	0.009194412268698215	0.011351126257652118	1.5	1.5	7.1823616418007825e-12	7.1823616418007825e-12	1.4364723551880486e-11	0.0	8.566810039134509e-10	0	
10.49	1.6720499843358994e-05	4.980449199829798	0	0	0	0	0	1	0.005325539968907833	1.299204996030312e-05	-0.0061981257443365296	-0.008155428610969118	0.37337690591812134	0.37337690591812134	9.076719657571932e-05	9.076719657571932e-05	0.00018153439673881922	0.0	6.81650083600438e-11	0	
11.25	1.9081286154687405e-05	4.219886981981319	0	0	0	0	0	0	0.010100132785737514	3.5680353903444484e-05	0.006282358969512738	0.008266261801990445	1.4493896961212158	1.4493896961212158	0.0024159019501847536	0.002415901950184749	0.004831803698648265	0.0	3.2435711894152064e-09	0	
12.05	1.513876486569643e-05	3.273176691400246	0	0	1	0	0	1	0.005036588758230209	2.3420145225827582e-05	-0.006329430034384131	-0.007911787542980164	1.4980612993240356	1.4980612993240356	0.022827083234022133	0.02282708323402215	0.04565416461629676	0.0	4.337852317348734e-07	0	
12.84	1.9826926290988922e-05	2.491863531599628	0	0	1	0	0	0	0.0930158942937851	2.2725356757291593e-05	0.11136620953867707	0.1409698854919963	1.499914288520813	1.499914288520813	0.18004960729039968	0.18004960729039954	0.36009920550741015	0.0	2.098265031236224e-05	0	
13.63	1.723412424325943e-05	2.2305638811839557	0	0	1	0	0	1	0.00964055210351944	2.692411726457067e-05	-0.10553840783577931	-0.13359292131111306	0.5831891298294067	0.5831891298294067	0.0077522259546708334	0.0077522259546708334	0.015504452154625582	0.0	7.033091969788074e-05	1	
14.45	1.8826453015208244e-05	2.249501660408939	0	0	1	0	0	1	0.003893323475494981	-3.0545917979907244e-05	-0.0070088154000298285	-0.008547335853694913	0.5984887480735779	0.5984887480735779	0.007949210072673601	0.007949210072673603	0.015898419844723982	0.0	6.195345486048609e-05	1	
15.28	1.91141152754426e-05	2.2498068855340296	0	0	1	0	0	1	0.0027032275684177876	5.581454752245918e-05	-0.0014338504904544498	-0.0017275307113909036	0.6658397316932678	0.6658397316932678	0.005558970929602448	0.005558970929602455	0.01111794177956349	0.0	6.17087134742178e-05	0	
16.09	1.3745739124715328e-05	2.249904870832708	0	0	1	0	0	1	0.009551732800900936	3.8718641008017585e-05	0.008454944731460677	0.010438203372173676	0.6000000238418579	0.6000000238418579	0.0016519054541677969	0.0016519054541677982	0.003303810931214763	0.0	6.341524567687884e-05	1	
16.88	2.321600914001465e-05	2.237805278743102	0	0	1	0	0	0	0.09219668805599213	4.249330595484935e-05	0.10461386741150783	0.1324226169765922	0.1467157006263733	0.1467157006263733	2.048630320026059e-05	2.048630320026059e-05	4.097260769306667e-05	0.0	7.042523066047579e-05	1	
17.73	1.7264974303543568e-05	2.1328323011142514	0	0	1	0	0	1	0.007123892195522785	2.2699005057802424e-05	-0.10008564218878746	-0.11774781433974996	0.2558462917804718	0.2558462917804718	1.5409509785319513e-05	1.5409509785319513e-05	3.081902030979732e-05	0.0	0.00011650471424218267	1	
18.49	1.904577948153019e-05	2.0702251420642277	0	0	1	0	0	1	0.009856010787189007	2.2800029910285957e-05	0.003594892883771344	0.00473012221548861	0.2753600776195526	0.2753600776195526	2.593547243563536e-05	2.5935472435635404e-05	5.187094531251661e-05	0.0	0.00015609351976308972	1	
19.33	1.6299192793667316e-05	2.039362551219855	0	0	1	0	0	1	0.005036588758230209	2.341318213439081e-05	-0.005737407177331902	-0.006830246639680836	0.3124145269393921	0.3124145269393921	3.96800999010829e-05	3.9680099901083045e-05	7.936020050015391e-05	0.0	0.00017873462638817728	1	
20.2	1.668685581535101e-05	2.043320048485497	0	0	1	0	0	0	0.09405301511287689	-8.519708671883564e-07	0.10231773144212263	0.11760658786450877	0.3748359680175781	0.3748359680175781	5.54049601141374e-05	5.54049601141374e-05	0.00011080992215462134	0.0	0.0001731065276544541	1	
21.02	2.396339550614357e-05	2.038302334999293	0	0	1	0	0	1	0.0023451412562280893	1.0694044249248691e-05	-0.11183887055688879	-0.13638886653279123	0.3733377456665039	0.3733377456665039	0.00012650766994955204	0.00012650766994955228	0.00025301534161588363	0.0	0.00017747860692907125	1	
21.87	1.7544254660606384e-05	2.029360704642116	0	0	1	0	0	1	0.0024395904038101435	4.677235119743273e-05	0.00011111664421418135	0.00013072546378138983	0.4033917486667633	0.4033917486667633	0.0002293339892940483	0.00022933398929404872	0.0004586679823415241	0.0	0.00018812423513736576	1	
22.73	2.1611573174595833e-05	2.0448073282162538	0	0	1	0	0	0	0.01002248004078865	5.450364187709056e-05	0.008817313531370358	0.01025269015275623	0.4316190481185913	0.4316190481185913	0.00036381888592084495	0.00036381888592084495	0.000727637779595606	0.0	0.00017982588906306773	1	
23.52	1.5433644875884056e-05	2.094902901101101	0	0	1	0	0	1	0.002902897307649255	4.605993308359757e-05	-0.009012130041948601	-0.01140775954677038	0.5083107352256775	0.5083107352256775	0.0005264434278141222	0.0005264434278141222	0.0010528868426698706	0.0	0.00014785600069444627	1	
24.36	1.5477649867534637e-05	2.165561746044389	0	0	1	0	0	0	0.09405301511287689	-8.541941838302591e-07	0.10851204500622338	0.12918100595978974	0.6321820020675659	0.6321820020675659	0.0010840369477016405	0.0010840369477016405	0.0021680739563969447	0.0	0.00011538750550244004	0	
25.22	2.5074928998947144e-05	2.244229606373833	0	0	1	0	0	1	0.0032954979687929153	2.159575160476379e-05	-0.10553199667916742	-0.12271162404554352	0.6418220400810242	0.6418220400810242	0.0023481057334051804	0.0023481057334051804	0.00469621138938827	0.0	7.171054312493652e-05	0	
26.03	1.6696052625775337e-05	2.2504047467151573	0	0	1	0	0	1	0.0065771182999014854	2.6067689759656787e-05	0.004051383124825395	0.005001707561512833	0.8594809770584106	0.8594809770584106	0.012331874600310122	0.012331874600310124	0.02466374871011475	0.0	5.854372648173012e-05	0	
26.81	1.8590595573186874e-05	2.2505400827151028	0	0	1	0	0	0	0.09178177267313004	8.336711289302912e-06	0.10923673637593403	0.14004709791786416	0.6680683493614197	0.6680683493614197	0.014873712059535336	0.014873712059535336	0.02974742438314135	0.0	5.338182018022053e-05	0	
27.61	1.5254132449626923e-05	2.3144978195700596	0	0	1	0	0	1	0.006999216973781586	4.7997273213695735e-05	-0.10597819462418556	-0.13247274328023195	1.1273835897445679	1.1273835897445679	0.05847720503831809	0.05847720503831809	0.116954413056621	0.0	3.625500903581269e-05	0	
28.41	2.1646497771143913e-05	2.6952309737471953	0	0	1	0	0	0	0.01020712312310934	1.0140467566088773e-05	0.004009882686659694	0.005012353358324617	1.4775965213775635	1.4775965213775635	0.06545523617069861	0.0654552361706986	0.13091047171156545	0.0	5.376755780162057e-06	0	
29.26	1.7859507352113724e-05	3.468602070630351	0	0	1	0	0	0	0.09356740117073059	2.063739339064341e-05	0.09807091535014265	0.11537754747075606	1.499302864074707	1.499302864074707	0.01277379854602883	0.01277379854602883	0.025547597324681974	0.0	1.1938129773625406e-07	0	
30.05	1.8090009689331055e-05	4.372641494886713	0	0	0	0	0	1	0.0038933237083256245	-3.0551447707694024e-05	-0.11351149045874045	-0.14368543096043096	1.4999722242355347	1.4999722242355347	0.0022588980307808957	0.0022588980307808957	0.004517796022631868	0.0	1.403460903048881e-09	0	
30.87	1.8537510186433792e-05	4.359132167502039	0	0	0	0	0	1	0.00982738472521305	4.6492237743223086e-05	0.007236659776691984	0.00882519484962437	1.362738013267517	1.362738013267517	3.513115315025363e-21	3.513115315025363e-21	7.026324244361398e-21	0.0	1.4527998803970377e-09	0	
31.66	1.291697844862938e-05	3.9873622950215113	0	0	0	0	0	1	0.0026596500538289547	-1.4649724107584916e-05	-0.009073081862511514	-0.011484913750014574	1.4272488355636597	1.4272488355636597	3.961226260839141e-24	3.961226260839141e-24	3.961226260839141e-24	0.0	8.63270255280213e-09	0	
32.45	2.3574568331241608e-05	3.8413972785072366	0	0	0	0	0	1	0.006338581442832947	2.5627476134104654e-05	0.00465687517595442	0.005894778703739772	1.482777714729309	1.482777714729309	7.335469815986865e-20	7.335469815986916e-20	1.4670939799849792e-19	0.0	1.7332348889453897e-08	0	
33.24	1.521548256278038e-05	4.000793619587189	0	0	0	0	0	0	0.0938190147280693	3.437981285969727e-05	0.11073472567751437	0.14017053883229666	1.4988293647766113	1.4988293647766113	4.727526851931481e-15	4.727526851931481e-15	9.455053629233542e-15	0.0	7.933635082224555e-09	0	
34.02	1.994892954826355e-05	4.4264041317243485	0	0	0	0	0	1	0.0023930189199745655	1.3613910596177448e-05	-0.11721281513858299	-0.15027283992126023	1.4740726947784424	1.4740726947784424	9.908512390353628e-12	9.908512390353628e-12	1.981702476899606e-11	0.0	9.999066019616976e-10	0	
34.82	1.3132113963365555e-05	4.987371032746789	0	0	0	0	0	1	0.002697634743526578	6.882895377202658e-06	0.00038076977944001555	0.00047596222430001944	0.32581743597984314	0.32581743597984314	5.757746830350227e-05	5.7577468303502294e-05	0.0001151549367001324	0.0	6.579609773682549e-11	0	
35.65	2.4295412003993988e-05	4.154068661885048	0	0	0	0	0	1	0.00994907133281231	7.658046342839953e-06	0.008736670589500882	0.010526109143976968	1.4529438018798828	1.4529438018798828	0.0027362758767169384	0.002736275876716931	0.0054725516595256	0.0	4.541355291820537e-09	0	
36.43	1.5976140275597572e-05	3.240395117876149	0	0	1	0	0	1	0.0065771182999014854	2.6057465220219456e-05	-0.00432301670886003	-0.005542329113923116	1.4967620372772217	1.4967620372772217	0.024782275074565048	0.024782275074564982	0.04956455085560047	0.0	5.170280701349839e-07	0	
37.26	2.0227627828717232e-05	2.4385287705689245	0	0	1	0	0	1	0.0032879204954952	-1.5015533790574409e-05	-0.003962888920971428	-0.004774564965025817	1.5	1.5	0.20384356939505707	0.20384356939505716	0.4076871331901468	0.0	2.693991336855106e-05	0	
38.07	1.6218284144997597e-05	2.2477651624562474	0	0	1	0	0	1	0.009636171162128448	3.558462776709348e-05	0.007837346502016356	0.009675736422242414	0.6000000238418579	0.6000000238418579	0.007823518431185748	0.007823518431185748	0.015647036908566024	0.0	6.410066998796538e-05	1	
38.92	1.5742843970656395e-05	2.250215729334546	0	0	1	0	0	1	0.004041988868266344	4.354716338639264e-07	-0.006581390933955417	-0.007742812863476961	0.5971762537956238	0.5971762537956238	0.006432020985442685	0.006432020985442685	0.012864042022186804	0.0	6.154811126179993e-05	1	
39.75	2.439785748720169e-05	2.250768986227589	0	0	1	0	0	1	0.005892006680369377	4.224764779792167e-05	0.0022289371230157025	0.002685466413271931	0.973285973072052	0.973285973072052	0.012160776885170305	0.012160776885170324	0.024321553999502026	0.0	6.182979996083304e-05	0	
40.61	1.7644371837377548e-05	2.239287695890178	0	0	1	0	0	1	0.007123891729861498	2.267686795676127e-05	0.0014324244761536287	0.0016656098559925917	0.3158431351184845	0.3158431351184845	5.011759367720615e-06	5.011759367720615e-06	1.0023519007903914e-05	0.0	6.961417238926515e-05	1	
41.42	1.999759115278721e-05	2.1453908629188883	0	0	1	0	0	1	0.0032879204954952	-1.5015872122603469e-05	-0.0047357669560077744	-0.005846625871614536	0.2866476774215698	0.2866476774215698	1.402030337475276e-05	1.402030337475276e-05	2.8040607126502212e-05	0.0	0.00010843911150004715	1	
42.23	1.6217119991779327e-05	2.040160014167731	0	0	1	0	0	1	0.009636171162128448	3.558092794264667e-05	0.007837346502016356	0.009675736422242414	0.29749369621276855	0.29749369621276855	3.037445940704633e-05	3.037445940704633e-05	6.074891944577534e-05	0.0	0.00017987884348258376	1	
43.02	1.8476508557796478e-05	1.930474587828713	0	0	1	0	0	1	0.0028565337415784597	-2.1475489120348357e-05	-0.00858181951968353	-0.010863062683143708	0.33174532651901245	0.33174532651901245	5.8852210411577584e-05	5.8852210411577584e-05	0.00011770441930625505	0.0	0.0003066681092604995	1	
43.87	1.9975006580352783e-05	1.8513358791355516	0	0	1	0	0	0	0.09421802312135696	2.888251401600428e-05	0.1074841051526806	0.12645188841491836	0.3409879505634308	0.3409879505634308	0.00013611170675838412	0.0001361117067583839	0.00027222340964479415	0.0	0.00045171743840910494	1	
44.69	1.689535565674305e-05	1.8449023674020109	0	0	1	0	0	1	0.009590493515133858	3.303411722299643e-05	-0.10320430439783307	-0.12585890780223546	0.3788650333881378	0.3788650333881378	0.00020866889808350905	0.00020866889808350946	0.00041733778907475724	0.0	0.0004679084231611341	1	
45.55	2.1644867956638336e-05	1.8849720390120526	0	0	1	0	0	1	0.0059385462664067745	2.7032283469452523e-05	-0.0042464502892175385	-0.004937732894438998	0.43396562337875366	0.43396562337875366	0.000310401715081432	0.000310401715081432	0.000620803438335904	0.0	0.00039078135159797966	1	
46.36	1.582014374434948e-05	1.9352102171385552	0	0	1	0	0	1	0.0025886420626193285	3.3184041967615485e-05	-0.004135684202206723	-0.005105782965687313	0.5000929832458496	0.5000929832458496	0.00048312453639451857	0.00048312453639451857	0.0009662490824027031	0.0	0.0003176144964527339	1	
47.18	1.9881874322891235e-05	2.0009463765334194	0	0	1	0	0	0	0.010036115534603596	3.42896455549635e-05	0.009082284721932034	0.011075956977965897	0.6000000238418579	0.6000000238418579	0.0009557576646432262	0.0009557576646432262	0.001911515349648891	0.0	0.00025047914823517203	1	
47.98	1.8183374777436256e-05	2.072369985283371	0	0	1	0	0	0	0.09356740117073059	2.0627099729608744e-05	0.10441410704515874	0.13051763380644843	0.6000000238418579	0.6000000238418579	0.0021209294310621045	0.0021209294310621024	0.004241858968403104	0.0	0.00018484049360267818	1	
48.77	1.808488741517067e-05	2.14702625666444	0	0	1	0	0	1	0.003893323941156268	-3.055807974305935e-05	-0.11351149016401813	-0.14368543058736472	0.6000000238418579	0.6000000238418579	0.003421507546627271	0.003421507546627271	0.006843014856749523	0.0	0.00010555899643804878	1	
49.62	1.9676517695188522e-05	2.2303720771752094	0	0	1	0	0	1	0.0023930182214826345	1.3607890650746413e-05	-0.001765065552557216	-0.0020765477088908425	0.6000000238418579	0.6000000238418579	0.005798662250350772	0.005798662250350772	0.011597324797372875	0.0	6.170982669573277e-05	1	
50.39	1.2076692655682564e-05	2.287402649439399	0	0	1	0	0	1	0.004670894704759121	2.7761818273575045e-05	0.00295828114711232	0.003841923567678337	1.4079170227050781	1.4079170227050781	0.0818543878838598	0.0818543878838598	0.16370877600165	0.0	4.221549170324579e-05	0	
51.16	2.3005763068795204e-05	2.606855609297815	0	0	1	0	0	1	0.0026751228142529726	5.0744063628371805e-05	-0.002591911546111881	-0.003366118891054391	1.496735692024231	1.496735692024231	0.08611312839787956	0.08611312839787956	0.17222625348371023	0.0	8.320974302478135e-06	0	
51.94	1.5025492757558823e-05	3.2544685995856675	0	0	1	0	0	1	0.008918414823710918	-1.0491646662558196e-06	0.008004220524946084	0.010261821185828314	1.5	1.5	0.020178581266607296	0.020178581266607314	0.040357161923254975	0.0	3.414066043205821e-07	0	
52.71	1.9231578335165977e-05	4.0904095499942725	0	0	0	0	0	1	0.00982738472521305	4.648148751584813e-05	0.001180480391561211	0.0015330914176119623	1.5	1.5	0.0037982217604073847	0.0037982217604073847	0.007596443696856793	0.0	5.61583934910459e-09	0	
53.47	1.266971230506897e-05	4.5463341924817895	0	0	0	0	0	1	0.002015786012634635	-5.592715024249628e-05	-0.01027841935865581	-0.01352423599823133	0.9570213556289673	0.9570213556289673	5.2572686616856575e-14	5.2572686616856575e-14	1.0514537213387198e-13	0.0	5.901276689534996e-10	0	
54.25	2.2448599338531494e-05	4.220390505448606	0	0	0	0	0	1	0.0038175194058567286	2.823846079991199e-05	0.0023099146066949917	0.002961428982942297	1.3023350238800049	1.3023350238800049	4.699376983229347e-19	4.699376983229347e-19	9.39875392830196e-19	0.0	2.7834885507616036e-09	0	
55.04	1.590023748576641e-05	3.9961958866331964	0	0	0	0	0	0	0.09350654482841492	-1.84375330718467e-05	0.11353041192728884	0.14370938218644155	1.4841370582580566	1.4841370582580566	3.521624836749194e-23	3.521624836749194e-23	7.26501690325841e-23	0.0	8.080474955818318e-09	0	
55.76	1.677614636719227e-05	3.922526229449401	0	0	0	0	0	1	0.0029028980061411858	4.6031495003262535e-05	-0.12583839836426908	-0.17477555328370706	1.4997249841690063	1.4997249841690063	7.955035359438422e-18	7.955035359438422e-18	1.5910071015030293e-17	0.0	1.154912609990788e-08	0	
56.37	1.5669036656618118e-05	4.026357211625745	0	0	0	0	0	1	0.006338581442832947	2.562306690379046e-05	0.0056322679290028875	0.009233226113119488	1.4986640214920044	1.4986640214920044	2.2242618735323898e-14	2.2242618735324056e-14	4.4485238062100835e-14	0.0	7.037286753330818e-09	0	
57.14	1.4482298865914345e-05	4.492454663095906	0	0	0	0	0	1	0.002519257366657257	-1.5001672181824688e-05	-0.004960161137890506	-0.006441767711546111	1.4998937845230103	1.4998937845230103	1.3843933667877527e-11	1.3843933667877527e-11	2.768786661233482e-11	0.0	7.300928750453295e-10	0	
57.95	2.1104933694005013e-05	4.880760143468709	0	0	0	0	0	1	0.005903190467506647	4.742205419461243e-05	0.004177695186233814	0.0051576483780664375	0.8883057832717896	0.8883057832717896	0.000963774999396534	0.0009637749993965356	0.001927550032993437	0.0	1.129535215360633e-10	0	
58.81	1.629185862839222e-05	3.908062193201035	0	0	0	0	0	1	0.0069992151111364365	4.797746078111231e-05	0.0012744472600346387	0.0014819154186449287	1.4751791954040527	1.4751791954040527	0.004768443573713473	0.004768443573713473	0.009536887333244256	0.0	1.5990549329103487e-08	0	
59.67	2.071075141429901e-05	2.9374215236536756	0	0	1	0	0	1	0.0033067844342440367	-3.687067874125205e-05	-0.004293524042898139	-0.0049924698173234175	1.4983443021774292	1.4983443021774292	0.055061458832963955	0.05506145883296401	0.11012291837428476	0.0	2.564340775279561e-06	0	
60.5	2.0335428416728973e-05	2.2416164034571793	0	0	1	0	0	0	0.09421802312135696	2.887648224714212e-05	0.10953161287603967	0.13196579864583094	0.5875323414802551	0.5875323414802551	0.02333640795687687	0.02333640795687687	0.04667281475404751	0.0	6.846807082183659e-05	1	
61.32	1.625088043510914e-05	2.2490292144541453	0	0	1	0	0	0	0.0938190147280693	3.437817940721288e-05	-0.0004865956015703155	-0.0005934092702077018	0.5740119218826294	0.5740119218826294	0.00794392225012224	0.007943922250122241	0.01588784490391653	0.0	6.300317181739956e-05	1	
62.17	2.2104475647211075e-05	2.2491246400816562	0	0	1	0	0	1	0.009856010787189007	2.2794001779402606e-05	-0.09878000463632977	-0.11621177016038797	0.5975520014762878	0.5975520014762878	0.006001895972137812	0.006001895972137812	0.012003792197053793	0.0	6.18109479546547e-05	1	
62.98	1.5127472579479218e-05	2.2501350364836683	0	0	1	0	0	0	0.09109020978212357	4.982854443369433e-05	0.10028913456164759	0.12381374637240443	0.6334531307220459	0.6334531307220459	0.003346794599584877	0.0033467945995848806	0.006693589350126325	0.0	6.210515857674181e-05	0	
63.83	2.0144274458289146e-05	2.2501144300436944	0	0	1	0	0	1	0.0033067846670746803	-3.687100615934469e-05	-0.10327461778241045	-0.1214995503322476	0.5995621681213379	0.5995621681213379	0.0010397015916895637	0.0010397015916895646	0.002079403222050942	0.0	6.495334673672915e-05	1	
64.61	1.8513761460781097e-05	2.1883190239108634	0	0	1	0	0	1	0.004454180132597685	1.997037179535255e-05	0.0014710198275935955	0.0018859228558892249	0.24764284491539001	0.24764284491539001	1.0786171110103022e-05	1.078617111010308e-05	2.1572342625167803e-05	0.0	8.95261182449758e-05	1	
65.41	1.8336810171604156e-05	2.070431200433315	0	0	1	0	0	1	0.0038933244068175554	-3.056397326872684e-05	-0.0007010696572251618	-0.0008763370715314522	0.2801281213760376	0.2801281213760376	1.7451548615615023e-05	1.7451548615615023e-05	3.4903096662280286e-05	0.0	0.00015786221774760634	1	
66.23	1.8524006009101868e-05	1.9728430415734803	0	0	1	0	0	1	0.00982738472521305	4.647483365260996e-05	0.007236658924872556	0.00882519381082019	0.29409441351890564	0.29409441351890564	3.659692272655585e-05	3.6596922726555984e-05	7.319384356257425e-05	0.0	0.00025188500876538455	1	
67.04	1.3527227565646172e-05	1.908437717425579	0	0	1	0	0	0	0.09332023561000824	2.7688254704116844e-05	0.10307759368493233	0.12725628849991644	0.3146202862262726	0.3146202862262726	7.152618810221987e-05	7.152618810221987e-05	0.0001430523730131282	0.0	0.0003421989968046546	1	
67.88	2.4406472221016884e-05	1.8804505806470235	0	0	1	0	0	0	0.0918070375919342	3.4559302548586857e-06	-0.0018014262119928996	-0.0021445550142772615	0.34835147857666016	0.34835147857666016	0.0001222760562418102	0.00012227605624181022	0.00024455211827122407	0.0	0.00039049683255143464	1	
68.69	1.6812235116958618e-05	1.8949597284512176	0	0	1	0	0	1	0.007123891264200211	2.2649708625976928e-05	-0.10454709423177036	-0.12907048670588933	0.3698592782020569	0.3698592782020569	0.0001814485832639409	0.0001814485832639409	0.00036289717094603905	0.0	0.0003645466058515012	1	
69.52	2.1055806428194046e-05	1.9350278907627492	0	0	1	0	0	0	0.09289281815290451	5.3763502364745364e-05	0.10333605649241483	0.1245012728824275	0.4293054938316345	0.4293054938316345	0.0002916573809852091	0.0002916573809852091	0.0005833147531301914	0.0	0.0003040326992049813	1	
70.27	1.3819197192788124e-05	1.9822238307315216	0	0	1	0	0	1	0.00898379273712635	3.6895926314173266e-05	-0.11187870055437088	-0.14917160073916116	0.5850300788879395	0.5850300788879395	0.00029514556779537356	0.00029514556779537405	0.0005902911213320867	0.0	0.00024930009385570884	1	
71.06	1.978222280740738e-05	2.052791759298391	0	0	1	0	0	1	0.0032944674603641033	-5.137010884936899e-05	-0.007201677565521832	-0.009116047551293457	0.636758029460907	0.636758029460907	0.0007496299865646032	0.0007496299865646039	0.0014992600251910952	0.0	0.00019085504754912108	0	
71.87	1.7675338312983513e-05	2.1311020663915703	0	0	1	0	0	1	0.00964055210351944	2.6889974833466113e-05	0.007834672398957205	0.009672435060440993	0.6000000238418579	0.6000000238418579	0.0017641387303794893	0.0017641387303794893	0.00352827742523208	0.0	0.0001415590668329969	1	
72.7	1.880992203950882e-05	2.214604365349576	0	0	1	0	0	1	0.0038933244068175554	-3.056655259570107e-05	-0.006924370718917933	-0.00834261532399751	0.6000000238418579	0.6000000238418579	0.0031904100986703547	0.0031904100986703547	0.006380820189280739	0.0	7.617991650477052e-05	1	
73.57	2.095126546919346e-05	2.2498747421033056	0	0	1	0	0	1	0.009045164100825787	1.3369223779591266e-05	0.0059216548206991165	0.00680649979390703	0.6000000238418579	0.6000000238418579	0.010235281521683666	0.010235281521683666	0.020470563182836507	0.0	5.576775947702117e-05	1	
74.41	1.5440862625837326e-05	2.330029850333728	0	0	1	0	0	1	0.006999214645475149	4.7967514547053725e-05	-0.002435654113512664	-0.002899588230372219	1.3893300294876099	1.3893300294876099	0.05927426674085225	0.05927426674085229	0.11854853042083348	0.0	3.39028520102147e-05	0	
75.25	2.1298415958881378e-05	2.756052486260197	0	0	1	0	0	0	0.010036115534603596	3.428743366384879e-05	0.003615358201343389	0.00430399785874213	1.4945098161697388	1.4945098161697388	0.06820975308693326	0.06820975308693326	0.13641950552738585	0.0	3.957410172006348e-06	0	
76.09	1.9419938325881958e-05	3.473898172736879	0	0	1	0	0	1	0.003817519638687372	2.823053546308074e-05	-0.007403090352281219	-0.008813202800334785	1.4998226165771484	1.4998226165771484	0.013002512087667678	0.013002512087667678	0.02600502413287232	0.0	1.1550761058742864e-07	0	
76.9	1.5835510566830635e-05	4.3660391845212745	0	0	0	0	0	1	0.002519257366657257	-1.5009100934548769e-05	-0.0016027929284322408	-0.0019787567017681986	1.4999946355819702	1.4999946355819702	0.002207386737736477	0.002207386737736477	0.00441477351081611	0.0	1.4447343321677408e-09	0	
