time_stamps	cumulative_heading_changes	avg_distance_to_closest_person	intimate_space_intrusions	personal_space_intrusions	social_space_intrusions	robot_on_person_collision	person_on_robot_collision	time_not_moving	avg_robot_linear_speed	avg_robot_angular_speed	avg_acceleration	avg_overacceleration	avg_pedestrian_velocity	avg_closest_pedestrian_velocity	social_force_on_agents	social_force_on_robot	social_work	obstacle_force_on_robot	obstacle_force_on_agents	behavior_active	
73.57	2.095126546919346e-05	3.95886312471289	0	0	0	0	0	1	0.009045164100825787	1.3369223779591266e-05	0.0059216548206991165	0.00680649979390703	1.5	1.5	2.86471543578061e-07	2.86471543578061e-07	5.729430762958301e-07	0.0	9.807826550911614e-09	1	
74.41	1.5440862625837326e-05	3.32214556697358	0	0	1	0	0	1	0.006999214645475149	4.7967514547053725e-05	-0.002435654113512664	-0.002899588230372219	0.7312530875205994	0.7312530875205994	2.0723334744933556e-10	2.07233347449337e-10	4.144666890474476e-10	0.0	2.4808605303405784e-07	0	
75.25	2.1298415958881378e-05	2.3045914838659387	0	0	1	0	0	0	0.010036115534603596	3.428743366384879e-05	0.003615358201343389	0.00430399785874213	1.4750195741653442	1.4750195741653442	2.6155782022339984e-21	2.6155782022340168e-21	5.231135416030176e-21	0.0	3.8987120206002146e-05	0	
76.09	1.9419938325881958e-05	1.2741847941830091	0	0	1	0	0	1	0.003817519638687372	2.823053546308074e-05	-0.007403090352281219	-0.008813202800334785	1.4999854564666748	1.4999854564666748	3.1053067000126803e-15	3.105306700012746e-15	6.210613340908723e-15	0.0	0.006502196658402681	0	
76.9	1.5835510566830635e-05	0.643117146733899	0	1	0	0	0	1	0.002519257366657257	-1.5009100934548769e-05	-0.0016027929284322408	-0.0019787567017681986	1.4938201904296875	1.4938201904296875	1.544565526057905e-05	1.5445655260579322e-05	3.089131092349472e-05	0.0	0.18265220522880554	0	
77.77	2.2825319319963455e-05	0.9584302841762864	0	1	0	0	0	1	0.009856010787189007	2.2791848095948808e-05	0.008433049908657184	0.009693160814548487	1.5	1.5	0.13848697055102446	0.13848697055102493	0.2769739519429312	0.0	0.039452169090509415	0	
78.59	1.5842728316783905e-05	1.8752994968512358	0	0	1	0	0	1	0.00898379273712635	3.68881446775049e-05	-0.001063680548856898	-0.0012971714010449977	1.5	1.5	0.08665803651593602	0.08665803651593598	0.17331607471488392	0.0	0.000417937058955431	0	
79.39	2.0009465515613556e-05	2.9469975406546722	0	0	1	0	0	1	0.005032167304307222	2.1750764062744565e-05	-0.00493953179102391	-0.0061744147387798876	1.5	1.5	0.019264058488065554	0.019264058488065554	0.03852811762934382	0.0	2.1179021132411435e-06	0	
80.24	1.9105151295661926e-05	3.975136997458063	0	0	0	0	0	1	0.0029469551518559456	4.287533738533966e-05	-0.0024531907675897375	-0.0028861067853996913	0.502717137336731	0.502717137336731	2.3040184282526516e-10	2.3040184282526596e-10	4.6080367932373793e-10	0.0	1.3063892190245951e-08	0	
81.0	1.7431098967790604e-05	3.4779462202491374	0	0	1	0	0	1	0.002569998847320676	-1.2546644029498566e-05	-0.0004959951375464076	-0.0006526251809821152	1.4545116424560547	1.4545116424560547	1.6654009737153274e-27	1.665400973715351e-27	1.6654009737153274e-27	0.0	1.4275936166541214e-07	0	
81.73	1.4339573681354523e-05	3.0958179946117945	0	0	1	0	0	1	0.005036589689552784	2.335338831471745e-05	0.003378891564701518	0.0046286185817829015	1.4675170183181763	1.4675170183181763	7.670062805599971e-21	7.670062805599971e-21	1.5340180661616018e-20	0.0	9.027725127452868e-07	0	
82.5	1.9341008737683296e-05	3.0511922193175245	0	0	1	0	0	1	0.0032944672275334597	-5.137083644513041e-05	-0.0022624967039212005	-0.002938307407689871	1.425102949142456	1.425102949142456	6.213706513005553e-14	6.213706513005487e-14	1.2427413497934192e-13	0.0	1.1366809076207574e-06	0	
83.32	1.7891637980937958e-05	3.336280193318281	0	0	1	0	0	1	0.0029793663416057825	3.6559322325047106e-05	-0.00038426937308253315	-0.00046862118668601605	1.4455327987670898	1.4455327987670898	5.596701979432221e-10	5.596701979432221e-10	1.1193403970172137e-09	0.0	3.028908963642607e-07	0	
84.16	1.7650891095399857e-05	3.831860271250239	0	0	0	0	0	0	0.09350654482841492	-1.8448450646246783e-05	0.10777045057953469	0.12829815545182702	1.4025356769561768	1.4025356769561768	2.6267211965295633e-07	2.626721196529573e-07	5.253442508101164e-07	0.0	2.7539812208488e-08	0	
85.01	2.188165672123432e-05	4.560779515595902	0	0	0	0	0	1	0.009045164100825787	1.3366543498705141e-05	-0.09936633026775192	-0.11690156502088461	1.46426522731781	1.46426522731781	5.990960305467097e-07	5.990960305467077e-07	1.1981920708790794e-06	0.0	5.858395990543386e-10	1	
85.83	1.4944933354854584e-05	5.483874491252134	0	0	0	0	0	1	0.00665777875110507	3.276482311775908e-05	-0.0029114455484398984	-0.003550543351755974	1.4987835884094238	1.4987835884094238	4.930848271341049e-07	4.930848271341049e-07	9.861696534370524e-07	0.0	5.3004961531044614e-12	1	
86.65	2.2117979824543e-05	6.5066287522101565	0	0	0	0	0	0	0.01020712312310934	1.013695691653993e-05	0.004328468746346671	0.0052786204223739894	1.4999572038650513	1.4999572038650513	2.8460431468781635e-07	2.8460431468781635e-07	5.692086263611362e-07	0.0	3.046944546170917e-14	0	
87.47	1.710536889731884e-05	7.585858255272857	0	0	0	0	0	1	0.00964055210351944	2.6880834411713295e-05	-0.0006909402677925622	-0.0008426100826738564	1.4999984502792358	1.4999984502792358	1.0459278627280564e-07	1.0459278627280601e-07	2.091855651551121e-07	0.0	1.3453677087635248e-16	1	
88.32	1.7870217561721802e-05	8.743412240424135	0	0	0	0	0	0	0.09350654482841492	-1.8450009520165622e-05	0.09866587379399468	0.11607749858117021	1.5	1.5	2.840047280189854e-08	2.840047280189854e-08	5.680094410993068e-08	0.0	4.0569179125179226e-19	1	
89.12	2.0020874217152596e-05	8.162455453284725	0	0	0	0	0	1	0.0027032294310629368	5.577878619078547e-05	-0.11350414424668998	-0.14188018030836247	1.419060468673706	1.419060468673706	4.703668335301828e-05	4.7036683353018196e-05	9.407336645259547e-05	0.0	7.350376553982957e-18	1	
89.84	1.4142598956823349e-05	7.207551979434972	0	0	0	0	0	1	0.0026136240921914577	-3.8022339140297845e-05	-0.0001244518595437209	-0.0001728498049218346	1.4956204891204834	1.4956204891204834	4.098540100296591e-05	4.098540100296576e-05	8.197080112206382e-05	0.0	8.620278127008656e-16	1	
90.61	1.8877675756812096e-05	6.206404153080648	0	0	0	0	0	1	0.004454180132597685	1.995605998672545e-05	0.002390332520008087	0.0031043279480624506	1.5	1.5	2.766798490689146e-05	2.766798490689146e-05	5.533597061208459e-05	0.0	1.2740921870053185e-13	1	
91.25	1.5795696526765823e-05	5.411076703436529	0	0	0	0	0	1	0.009045164100825787	1.3365081940719392e-05	0.007173412450356409	0.011208456953681889	1.5	1.5	1.1252390080390064e-05	1.1252390080390005e-05	2.2504781312509472e-05	0.0	6.762980366697979e-12	1	
91.95	1.0288320481777191e-05	4.599683931282148	0	0	0	0	0	1	0.004041917622089386	4.057485796238325e-07	-0.00714749496962343	-0.010210707099462044	1.5	1.5	2.668732387547502e-06	2.668732387547502e-06	5.33746496469656e-06	0.0	3.915711921376186e-10	1	
92.83	2.514990046620369e-05	3.72230078650769	0	0	0	0	0	1	0.006205852143466473	3.4270801734237466e-06	0.0024590165015648713	0.0027943369335964446	1.4995745420455933	1.4995745420455933	1.1964427202199992e-07	1.1964427202200032e-07	2.392885416247588e-07	0.0	3.2441249686598894e-08	1	
93.66	1.7133774235844612e-05	3.1206027731681316	0	0	1	0	0	0	0.09095631539821625	2.2686022930429317e-05	0.1021089918731925	0.12302288177493073	1.0095264911651611	1.0095264911651611	3.4926104895731455e-14	3.492610489573121e-14	6.985221082128734e-14	0.0	6.748232976860891e-07	1	
94.51	2.079783007502556e-05	2.2462601049742874	0	0	1	0	0	1	0.003278633113950491	-1.1151983017043676e-05	-0.10315021445207737	-0.1213531934730322	1.1526840925216675	1.1526840925216675	5.3727808891756825e-15	5.372780889175759e-15	1.0745561695586545e-14	0.0	5.2043425966985524e-05	1	
95.33	1.7452053725719452e-05	1.3024514093032313	0	0	1	0	0	1	0.003663336858153343	3.3097116101998836e-05	0.000469150907564454	0.000572135253127383	1.479068398475647	1.479068398475647	1.7981668801220277e-15	1.7981668801220277e-15	3.596333759122892e-15	0.0	0.00564767699688673	0	
96.16	1.4175428077578545e-05	0.6067355029027062	0	1	0	0	0	0	0.09332023561000824	2.767633668554481e-05	0.10802035994199385	0.13014501197830586	1.4914517402648926	1.4914517402648926	6.111250163246073e-06	6.1112501632461164e-06	1.222250022213942e-05	0.0	0.21336829662322998	0	
96.82	1.9036000594496727e-05	0.7384229581028907	0	1	0	0	0	0	0.09267990291118622	1.3441908777167555e-05	-0.0009702010588212446	-0.001470001604274613	1.5	1.5	0.07295940633074059	0.07295940633074043	0.14591881449476496	0.0	0.1229982078075409	0	
97.53	1.7707236111164093e-05	1.430639441378021	0	0	1	0	0	1	0.009856010787189007	2.278911961184349e-05	-0.11665336918872847	-0.16430051998412462	1.5	1.5	0.13939959064595855	0.13939959064595855	0.27879917875402127	0.0	0.0037547992542386055	0	
98.27	1.1601252481341362e-05	2.37739321258726	0	0	1	0	0	1	0.004699178040027618	6.183254299685359e-05	-0.0069686929015694435	-0.009417152569688437	1.5	1.5	0.04270653804472859	0.04270653804472859	0.08541307603649076	0.0	3.530702451826073e-05	0	
99.09	2.3618806153535843e-05	3.5187249704591874	0	0	1	0	0	1	0.00994907133281231	7.655915396753699e-06	0.006402308893639868	0.007807693772731546	1.5	1.5	0.008232686458828999	0.008232686458828999	0.016465373127463413	0.0	1.2563187112846208e-07	0	
99.79	1.27346720546484e-05	3.8329771873617524	0	0	0	0	0	1	0.004243169911205769	3.109175668214448e-05	-0.008151287745152202	-0.011644696778788861	1.1548092365264893	1.1548092365264893	6.354295573444561e-20	6.354295573444472e-20	1.2708591056560935e-19	0.0	2.5907004541636525e-08	0	
100.41	1.3546552509069443e-05	3.395266536827566	0	0	1	0	0	1	0.006999213248491287	4.795087079401128e-05	0.004445231189170192	0.007169727724468051	1.4724903106689453	1.4724903106689453	6.4543764484495626e-27	6.454376448449654e-27	6.4543764484495626e-27	0.0	2.1275803874232224e-07	0	
101.2	2.097361721098423e-05	3.0318829882290745	0	0	1	0	0	0	0.09200696647167206	2.809180659824051e-05	0.1076047509154187	0.1362085454625553	1.4981167316436768	1.4981167316436768	8.44584093863326e-20	8.445840938633442e-20	1.6891681987635574e-19	0.0	1.2358444791971124e-06	0	
102.0	1.6819452866911888e-05	3.01561751580965	0	0	1	0	0	1	0.002713447669520974	2.6697276553022675e-05	-0.11161689850268885	-0.13952112312836107	1.4699918031692505	1.4699918031692505	6.229679097025373e-13	6.229679097025373e-13	1.245935787073271e-12	0.0	1.3877731817046879e-06	0	
102.8	1.9558006897568703e-05	3.358649877716984	0	0	1	0	0	1	0.005172325763851404	5.100308408145793e-05	0.0030735976179130375	0.003841997022391297	1.4866527318954468	1.4866527318954468	2.1538371430667917e-09	2.1538371430667917e-09	4.3076740296870886e-09	0.0	2.869957995699224e-07	0	
103.61	1.6304897144436836e-05	4.017324580695029	0	0	0	0	0	1	0.0041176374070346355	2.5411898604943417e-05	-0.0013020843911318131	-0.0016075115939898927	1.4830271005630493	1.4830271005630493	1.418347234611655e-07	1.418347234611655e-07	2.8366945586453305e-07	0.0	9.95895010902359e-09	0	
104.41	1.5672994777560234e-05	4.793356274360729	0	0	0	0	0	1	0.00487858010455966	-0.00014277045556809753	0.0009511783719062805	0.0011889729648828506	1.5	1.5	5.04863938034042e-07	5.048639380340439e-07	1.009727914436745e-06	0.0	1.763056367565241e-10	0	
105.21	2.1787360310554504e-05	5.742879924765014	0	0	0	0	0	1	0.003817519871518016	2.8220143576618284e-05	-0.0013263252913020551	-0.001657906614127569	1.5	1.5	4.3920994721719295e-07	4.3920994721719295e-07	8.784198885225004e-07	0.0	1.4269835313385215e-12	0	
106.08	1.8047401681542397e-05	6.858289551394136	0	0	0	0	0	0	0.09353408217430115	3.775703225983307e-05	0.10312248540549786	0.11853159242011248	1.5	1.5	1.9847966605880907e-07	1.9847966605880907e-07	3.969593343151774e-07	0.0	5.188859883892326e-15	0	
106.96	2.2619962692260742e-05	8.038965081301011	0	0	0	0	0	0	0.09289281815290451	5.376543049351312e-05	-0.0007287091152234511	-0.000828078540026649	1.4999995231628418	1.4999995231628418	6.087429490241846e-08	6.087429490241846e-08	1.2174858717605675e-07	0.0	1.3856859311136253e-17	0	
107.86	1.9279541447758675e-05	8.645590270925078	0	0	0	0	0	1	0.002393015194684267	1.358540521323448e-05	-0.10055533662024471	-0.1117281518002719	1.0768450498580933	1.0768450498580933	2.5331868851263995e-05	2.5331868851264087e-05	5.066373737941961e-05	0.0	6.598525728851485e-19	0	
108.76	1.8139835447072983e-05	7.506150789329862	0	0	0	0	0	1	0.0025886427611112595	3.312452827231027e-05	0.00021736396269665824	0.00024151551410739805	1.4892578125	1.4892578125	4.307237194442535e-05	4.307237194442534e-05	8.614474589993591e-05	0.0	1.9421341838397015e-16	1	
109.67	1.7391983419656754e-05	6.308375033403066	0	0	0	0	0	1	0.004670896101742983	2.773754022200592e-05	0.002288190484210685	0.002514495037594159	1.4997227191925049	1.4997227191925049	2.7849074165296938e-05	2.7849074165296938e-05	5.569814572258127e-05	0.0	7.658131263464305e-14	1	
110.57	2.6270747184753418e-05	5.196387790840631	0	0	0	0	0	0	0.01020712312310934	1.0135553566215094e-05	0.006151363357073731	0.0068348481745263675	1.5	1.5	9.928264552896602e-06	9.928264552896583e-06	1.9856529724662417e-05	0.0	1.978133282176664e-11	0	
111.46	1.9389670342206955e-05	4.210393140509171	0	0	0	0	0	0	0.09421802312135696	2.8858263249276206e-05	0.09439426966095238	0.1060609771471375	1.5	1.5	9.595980253952912e-07	9.595980253952948e-07	1.9191961081678638e-06	0.0	2.7623887621786025e-09	0	
112.23	1.569325104355812e-05	3.511250398967083	0	0	1	0	0	1	0.004589367657899857	-1.8764403648674488e-05	-0.116400851251243	-0.15116993668992595	1.5	1.5	4.4104813113699436e-08	4.41048131136996e-08	8.820962891322773e-08	0.0	9.501363251729344e-08	1	
113.06	2.0463019609451294e-05	2.7821825443255346	0	0	1	0	0	1	0.0023930149618536234	1.3583396139438264e-05	-0.002646208067525582	-0.0031882024909946774	1.3921364545822144	1.3921364545822144	7.884055788832347e-21	7.88405578883246e-21	1.5768141197067565e-20	0.0	3.6202141018293332e-06	1	
113.9	1.5879981219768524e-05	1.7166614423000617	0	0	1	0	0	1	0.00234221201390028	5.327897451934405e-05	-6.047969994445642e-05	-7.199964279101955e-05	1.4657858610153198	1.4657858610153198	2.7075625014842417e-17	2.707562501484261e-17	5.415125154950784e-17	0.0	0.0007161581888794899	1	
114.8	2.1150801330804825e-05	0.8085925247239591	0	1	0	0	0	1	0.002613623859360814	-3.802425635512918e-05	0.0003015687171783712	0.0003350763524204125	1.4537664651870728	1.4537664651870728	2.71489682516704e-08	2.7148968251670883e-08	5.429793577021252e-08	0.0	0.07022351026535034	1	
115.69	2.3118220269680023e-05	0.722904230557335	0	1	0	0	0	1	0.009048264473676682	1.0776199815154541e-05	0.007229933274512211	0.008123520533159788	1.4974950551986694	1.4974950551986694	0.07254065325768402	0.07254065325768438	0.14508130898983887	0.0	0.13467289507389069	1	
116.57	1.7998740077018738e-05	1.5816895664357031	0	0	1	0	0	1	0.005325539968907833	1.2910987607028801e-05	-0.004230368755419146	-0.004807237222067211	1.5	1.5	0.12083603063166515	0.12083603063166515	0.24167206504881755	0.0	0.0017846300033852458	1	
117.39	1.9945204257965088e-05	2.661954593657103	0	0	1	0	0	1	0.003278633113950491	-1.1158243978570681e-05	-0.002496227871899198	-0.003044180331584388	1.5	1.5	0.02830187749308135	0.02830187749308135	0.05660375353139426	0.0	8.686095497978386e-06	1	
118.26	1.9244849681854248e-05	3.8903337551146286	0	0	0	0	0	1	0.0023930147290229797	1.358138797513675e-05	-0.0010179521665833462	-0.0011700599615900532	1.5	1.5	0.004807763679865963	0.00480776367986596	0.009615527412835723	0.0	1.996881060506439e-08	1	
119.15	1.799594610929489e-05	3.5175100683354783	0	0	1	0	0	1	0.00898379273712635	3.6850131436949596e-05	0.007405368548430754	0.00832063881846152	1.4220696687698364	1.4220696687698364	2.688304745888801e-26	2.688304745888686e-26	2.688304745888801e-26	0.0	1.1804895905243029e-07	1	
120.07	1.752842217683792e-05	3.0746233553780886	0	0	1	0	0	1	0.00467089656740427	2.7733101887861267e-05	-0.00468793061926313	-0.005095576760068619	1.4758081436157227	1.4758081436157227	6.842488929897117e-20	6.842488929897215e-20	1.368497736325434e-19	0.0	9.99664166556613e-07	1	
120.95	2.5317538529634476e-05	3.076059392809641	0	0	1	0	0	1	0.006038988009095192	2.7131118258694187e-05	0.0015546493655578656	0.0017666470063157564	1.4395965337753296	1.4395965337753296	1.4594760979446857e-12	1.4594760979446857e-12	2.9189521926106428e-12	0.0	1.0263316880809725e-06	1	
121.83	1.9348226487636566e-05	3.497246280560404	0	0	1	0	0	1	0.009826429188251495	3.5555662179831415e-05	0.004303910430859436	0.0048908073077948136	1.4912399053573608	1.4912399053573608	2.5663159902413523e-09	2.5663159902413345e-09	5.132631816754585e-09	0.0	1.453106648341418e-07	1	
122.67	1.6841571778059006e-05	4.1692491460091565	0	0	0	0	0	1	0.004243172705173492	3.109480530838482e-05	-0.006646733908426194	-0.007912778462412135	1.4997013807296753	1.4997013807296753	1.2958198254472664e-07	1.2958198254472664e-07	2.5916395969324513e-07	0.0	4.563747157959597e-09	0	
123.52	2.1778512746095657e-05	5.048616016847026	0	0	0	0	0	0	0.09178177267313004	8.315930244862102e-06	0.10298658819759593	0.12116069199717168	1.4999905824661255	1.4999905824661255	4.6738685336885e-07	4.6738685336885e-07	9.347737079212374e-07	0.0	4.872369174790947e-11	0	
124.37	1.6946811228990555e-05	6.054819124142132	0	0	0	0	0	1	0.005036590620875359	2.3312377379625104e-05	-0.10205315535559374	-0.12006253571246323	1.49997878074646	1.49997878074646	4.1257372104703356e-07	4.125737210470328e-07	8.251474331300644e-07	0.0	2.974121057937318e-13	0	
125.3	1.8140766769647598e-05	7.24345758444929	0	0	0	0	0	1	0.0026976335793733597	6.857525931991404e-06	-0.0025150075715075254	-0.0027043092166747582	1.5	1.5	1.6694637044883644e-07	1.6694637044883583e-07	3.338927489480695e-07	0.0	7.50990687161773e-16	0	
126.19	2.488028258085251e-05	8.435490522624999	0	0	0	0	0	1	0.005032165441662073	2.174773908336647e-05	0.0026230695081895655	0.0029472691103253545	1.5	1.5	4.740580582500006e-08	4.7405805824999895e-08	9.481161132833113e-08	0.0	1.8994829647463443e-18	0	
126.9	1.5062745660543442e-05	8.5377203758597	0	0	0	0	0	1	0.002439591335132718	4.667124085244723e-05	-0.0036515128260976833	-0.005142975811405188	1.2055119276046753	1.2055119276046753	4.021629893476326e-05	4.021629893476326e-05	8.043259759223272e-05	0.0	1.1300102974353488e-18	0	
127.73	2.0666047930717468e-05	7.494435525885004	0	0	0	0	0	0	0.01010013185441494	3.5670407669385895e-05	0.009229566890701472	0.011119960109278883	1.4861136674880981	1.4861136674880981	5.513707301377333e-05	5.513707301377333e-05	0.00011027414884681828	0.0	2.0585551566706608e-16	0	
128.53	1.5101861208677292e-05	6.450756196494693	0	0	0	0	0	1	0.005036590620875359	2.3308370145969093e-05	-0.006329426541924477	-0.007911783177405596	1.4998657703399658	1.4998657703399658	2.5115849447344688e-05	2.5115849447344688e-05	5.0231698431914e-05	0.0	3.759115618068819e-14	0	
129.39	1.6597099602222443e-05	5.3824817735818735	0	0	0	0	0	1	0.004041861742734909	3.8346175301740004e-07	-0.001156661486209825	-0.0013449552165230524	1.499841332435608	1.499841332435608	9.156290599675242e-06	9.156290599675242e-06	1.8312581216049705e-05	0.0	7.798170963135842e-12	0	
130.27	2.5134533643722534e-05	4.380468057122511	0	0	0	0	0	1	0.006205852143466473	3.4250390399392927e-06	0.002459080000831322	0.0027944090918537753	1.5	1.5	1.0602584254025953e-06	1.0602584254025989e-06	2.120516766970128e-06	0.0	1.1770500130126038e-09	0	
131.18	1.9439496099948883e-05	3.5217047026558763	0	0	1	0	0	0	0.09356740117073059	2.0582125216606073e-05	0.09600170222776276	0.10549637607446456	1.5	1.5	2.7163713672771346e-08	2.716371367277144e-08	5.432742850579417e-08	0.0	9.024041247585046e-08	0	
132.14	2.1141953766345978e-05	2.615425304948192	0	0	1	0	0	0	0.09095631539821625	2.2650472601526417e-05	-0.0027198810130357742	-0.0028332093885789318	1.4365923404693604	1.4365923404693604	2.7435449041613588e-21	2.7435449041613588e-21	5.4872240341785826e-21	0.0	8.287476703117136e-06	0	
132.92	1.9200611859560013e-05	1.6514537367719857	0	0	1	0	0	0	0.09209476411342621	2.7477917683427222e-05	0.0014595496348845651	0.0018712174806212374	1.49264657497406	1.49264657497406	5.0349224840009997e-17	5.034922484001036e-17	1.0069845141158171e-16	0.0	0.0009889941429719329	0	
133.76	1.6996171325445175e-05	0.8143649177384789	0	1	0	0	0	1	0.0029029001016169786	4.5962533476995304e-05	-0.10618079049024909	-0.12640570296458226	1.4655158519744873	1.4655158519744873	8.900747217493215e-08	8.900747217493278e-08	1.7801494379026432e-07	0.0	0.06893317401409149	1	
134.61	1.5869736671447754e-05	0.6693596846172924	0	1	0	0	0	1	0.008905299007892609	1.4843777535133995e-05	0.007061645772088977	0.008307818555398796	1.4615408182144165	1.4615408182144165	0.11575588919419966	0.11575588919419966	0.23151177503366194	0.0	0.17662321031093597	0	
135.44	2.3879576474428177e-05	1.3733452014950207	0	0	1	0	0	1	0.005892007611691952	4.223210271447897e-05	-0.0036304715616875386	-0.004374062122515107	1.5	1.5	0.20322968917912795	0.20322968917912795	0.40645938473767596	0.0	0.005102607887238264	1	
136.22	1.5226192772388458e-05	2.412729230589232	0	0	1	0	0	1	0.0027126625645905733	1.3441587725537829e-05	-0.004076083393719716	-0.005225747940666302	1.4999991655349731	1.4999991655349731	0.033128443731653655	0.033128443731653655	0.0662568878370404	0.0	3.0717917979927734e-05	0	
136.87	1.507950946688652e-05	3.3575201121888707	0	0	1	0	0	1	0.009636172093451023	3.549663961166516e-05	0.010651553121323768	0.016387004802036566	1.4999654293060303	1.4999654293060303	0.008064349455781036	0.008064349455781036	0.01612869863773113	0.0	2.8424838660612295e-07	1	
137.68	1.7706770449876785e-05	3.8123507453172287	0	0	0	0	0	1	0.002613623393699527	-3.80260098609142e-05	-0.008669813209569747	-0.010703473098234256	1.1622166633605957	1.1622166633605957	2.939958329245981e-19	2.9399583292459603e-19	5.879916683045534e-19	0.0	2.8817625619126375e-08	1	
138.52	2.0948238670825958e-05	3.28702664211037	0	0	1	0	0	1	0.009851458482444286	4.215267108520493e-05	0.008616470343743762	0.010257702790171146	1.4897204637527466	1.4897204637527466	2.31532279136417e-25	2.31532279136417e-25	2.31532279136417e-25	0.0	3.574008644591231e-07	1	
139.36	1.7451122403144836e-05	3.0503402890046476	0	0	1	0	0	0	0.09353408217430115	3.773083153646439e-05	0.09962217106173436	0.11859782269254092	1.5	1.5	1.6269146691727292e-17	1.6269146691727292e-17	3.2538293798097854e-17	0.0	1.127578229898063e-06	1	
140.22	2.1540094166994095e-05	3.2327699116978823	0	0	1	0	0	1	0.0032879181671887636	-1.5023886589915492e-05	-0.10493740000827022	-0.12202023256775607	1.4501729011535645	1.4501729011535645	4.780585894480415e-11	4.780585894480415e-11	9.561171890991516e-11	0.0	4.889804472441028e-07	1	
141.06	1.7125625163316727e-05	3.7770816887030954	0	0	0	0	0	0	0.09391316026449203	2.601454616524279e-05	0.10788719297298009	0.12843713449164298	1.4992833137512207	1.4992833137512207	7.272388895541357e-09	7.272388895541357e-09	1.4544777808834429e-08	0.0	3.815820903696476e-08	1	
141.88	1.482199877500534e-05	4.498542181716603	0	0	0	0	0	0	0.09405315667390823	-9.216861371896812e-07	0.00017072732855633992	0.0002082040592150487	1.5	1.5	1.7672648022759676e-07	1.7672648022759676e-07	3.534529678937979e-07	0.0	8.417574415275908e-10	1	
142.68	2.3410189896821976e-05	5.357137031169817	0	0	0	0	0	1	0.0026751228142529726	5.0722897867672145e-05	-0.11422254232456908	-0.14277817790571135	1.5	1.5	3.634877819555049e-07	3.634877819555036e-07	7.269755818147905e-07	0.0	1.0292572349968054e-11	1	
143.46	1.4709774404764175e-05	6.2916712562037445	0	0	0	0	0	1	0.0025192571338266134	-1.5031007933430374e-05	-0.0001998277954184092	-0.0002561894813056528	1.5	1.5	3.343350482900372e-07	3.3433504829003784e-07	6.686701039306594e-07	0.0	9.090748580341604e-14	1	
144.21	1.8833670765161514e-05	7.2292971170211695	0	0	0	0	0	1	0.003663337090983987	3.3064767194446176e-05	0.001525439942876498	0.0020339199238353306	1.499988079071045	1.499988079071045	2.272358562459259e-07	2.272358562459259e-07	4.5447171482012995e-07	0.0	8.100905581718697e-16	1	
145.01	1.3839919120073318e-05	8.270318641884066	0	0	0	0	0	1	0.008905298076570034	1.483889082010137e-05	0.006552451231982559	0.008190564039978199	1.5	1.5	8.277698094471917e-08	8.277698094471917e-08	1.6555396621098326e-07	0.0	4.35125498574995e-18	1	
145.8	2.298271283507347e-05	8.613331533215128	0	0	0	0	0	1	0.0026751228142529726	5.072218846180476e-05	-0.007886297800401343	-0.009982655443546004	1.1394577026367188	1.1394577026367188	3.136956385912365e-05	3.136956385912359e-05	6.273912751691407e-05	0.0	7.753828727876868e-19	1	
146.71	1.9381288439035416e-05	7.446512913148899	0	0	0	0	0	1	0.008940456435084343	2.130746543116402e-05	0.006884982000913593	0.007565914286718234	1.5	1.5	3.6174490077756944e-05	3.6174490077756944e-05	7.234897972863228e-05	0.0	2.61648503876633e-16	1	
147.5	1.908373087644577e-05	6.380786319872109	0	0	0	0	0	1	0.00328791793435812	-1.502447594248224e-05	-0.007155112026235725	-0.009057103830678133	1.5	1.5	1.8421922188841307e-05	1.8421922188841307e-05	3.6843842874637374e-05	0.0	5.343006581875337e-14	0	
148.31	1.618172973394394e-05	5.323723649393591	0	0	0	0	0	1	0.009636172093451023	3.548642780515365e-05	0.007837350813694941	0.009675741745302396	1.5	1.5	1.0028501878738642e-05	1.002850187873868e-05	2.0057003371081552e-05	0.0	1.0469357152043113e-11	0	
149.14	1.565041020512581e-05	4.361759549591945	0	0	0	0	0	1	0.0020157466642558575	-5.598361894953996e-05	-0.009181235456861645	-0.011061729466098368	1.5	1.5	5.638131763198847e-06	5.638131763198807e-06	1.1276263132977269e-05	0.0	1.2873461185947122e-09	0	
149.94	2.2726133465766907e-05	3.6425502013776345	0	0	0	0	0	0	0.09421802312135696	2.8844777261838317e-05	0.11525284557137638	0.14406605696422048	1.5	1.5	4.745145256705326e-07	4.745145256705326e-07	9.49029061779005e-07	0.0	4.8439609656725224e-08	0	
150.74	1.54995359480381e-05	3.103356441078373	0	0	1	0	0	1	0.0025192571338266134	-1.5033315321488772e-05	-0.11462345748441294	-0.14327932185551617	0.9347761273384094	0.9347761273384094	8.730845922205963e-13	8.730845922205963e-13	1.7461691287461387e-12	0.0	7.362594374171749e-07	0	
151.57	0.00035198451951146126	2.2853218895706164	0	0	1	0	0	1	0.009837941266596317	4.1420335037400946e-05	0.008817691726228559	0.01062372497135971	1.1269752979278564	1.1269752979278564	2.5630441481257933e-14	2.5630441481257933e-14	5.126088427705927e-14	0.0	4.329891817178577e-05	0	
152.41	9.208917617797852e-06	1.2709272521870827	0	0	1	0	0	1	0.004484719131141901	3.624407690949738e-05	-0.006372883494588591	-0.007586766064986418	1.480586290359497	1.480586290359497	3.3147957403569795e-17	3.3147957403569795e-17	6.629591350626455e-17	0.0	0.0066422345116734505	0	
